38	8	0.6537
60	32	0.3056
85	65	0.7445
34	45	0.4609
97	96	0.9574
51	58	0.6669
97	31	0.3003
38	76	0.709
8	37	0.7744
62	8	0.7306
57	5	0.5271
30	81	0.2967
6	41	0.9419
54	6	0.8368
42	89	0.2986
32	43	0.5517
59	66	0.6492
58	86	0.72
44	42	0.1992
26	43	0.3895
38	90	0.84
57	35	0.7201
91	98	0.9849
83	87	0.622
8	70	0.4698
8	15	0.7721
7	14	0.919
98	77	0.9138
60	24	0.2276
17	77	0.4514
0	14	0.2446
69	31	0.2116
86	15	0.9716
55	50	0.0834
96	99	0.5083
18	40	0.5293
11	61	0.8274
40	17	0.5825
93	90	0.1992
49	63	0.4436
42	93	0.9324
26	12	0.3347
46	63	0.4505
14	15	0.6819
89	58	0.9239
92	28	0.05
80	84	0.4169
51	5	0.5348
75	81	0.4311
73	44	0.2473
98	51	0.5908
68	66	0.6028
53	87	0.2057
98	41	0.943
85	49	0.5276
11	69	0.2768
92	78	0.6749
3	55	0.142
28	54	0.9257
45	68	0.7938
32	85	0.5571
71	82	0.5392
6	46	0.7162
24	53	0.1815
85	56	0.6555
6	55	0.0707
60	92	0.8442
48	72	0.7294
26	57	0.9232
79	52	0.6903
11	79	0.8132
43	89	0.4078
65	86	0.8678
87	99	0.9312
65	19	0.3268
38	10	0.5517
9	69	0.7591
54	0	0.4037
65	39	0.888
37	71	0.691
85	90	0.8656
85	73	0.6681
39	92	0.3825
92	14	0.5324
35	6	0.4657
34	25	0.0486
66	66	0.4375
54	81	0.2744
25	38	0.197
5	39	0.5405
36	96	0.089
41	21	0.779
17	10	0.1839
27	35	0.7595
99	48	0.5865
23	49	0.594
11	58	0.7525
66	95	0.3189
19	24	0.2105
24	30	0.7188
63	12	0.9398
34	83	0.7649
9	62	0.0101
69	15	0.561
14	5	0.6509
51	58	0.4584
69	62	0.5987
10	58	0.5647
27	8	0.006
89	31	0.178
98	67	0.2798
98	98	0.1202
15	8	0.8457
53	14	0.3394
24	3	0.7063
98	62	0.1413
32	87	0.3349
58	9	0.4981
22	92	0.3779
80	67	0.1963
43	31	0.5715
79	92	0.037
25	10	0.465
5	39	0.1877
77	68	0.6696
25	97	0.9751
46	63	0.4267
86	92	0.7435
59	43	0.3853
27	53	0.5943
55	60	0.1504
90	19	0.6557
22	19	0.1868
58	52	0.58
91	0	0.7753
94	37	0.9232
55	56	0.9006
36	9	0.6947
20	75	0.5494
70	89	0.9503
34	63	0.8125
60	80	0.8543
56	45	0.1601
31	93	0.9882
30	32	0.5002
59	15	0.2308
89	46	0.6164
75	43	0.5698
81	96	0.1849
45	46	0.8131
60	92	0.3746
85	20	0.7375
12	64	0.8423
38	39	0.1542
36	38	0.3253
75	87	0.4635
6	95	0.3659
0	53	0.5262
89	35	0.3051
95	1	0.0534
64	56	0.056
1	95	0.2329
39	51	0.3589
41	40	0.7829
3	8	0.4686
92	96	0.0793
86	20	0.2865
80	42	0.2186
83	53	0.4087
64	32	0.1089
47	68	0.9499
63	74	0.8152
5	88	0.223
8	19	0.8512
72	26	0.1724
89	16	0.1273
4	4	0.8433
35	21	0.2992
49	62	0.4184
91	64	0.1392
89	24	0.2681
24	25	0.4261
14	91	0.587
23	18	0.6521
2	75	0.4817
65	58	0.7466
3	45	0.7235
21	94	0.6033
83	79	0.3232
69	65	0.6663
52	42	0.9479
61	29	0.1923
67	4	0.4805
1	85	0.4902
53	43	0.7689
50	50	0.9752
10	8	0.5122
87	47	0.2566
58	76	0.2157
4	65	0.1488
85	24	0.0322
61	59	0.8915
45	33	0.5085
73	57	0.3812
80	98	0.636
79	66	0.6573
17	45	0.5485
54	10	0.7062
97	10	0.4967
20	50	0.1166
54	69	0.6658
40	39	0.0654
78	28	0.8867
9	89	0.9891
84	40	0.0504
39	31	0.9918
61	23	0.5469
22	42	0.5467
44	16	0.8877
20	85	0.0671
65	22	0.8103
95	87	0.6269
1	77	0.5492
33	3	0.3201
99	7	0.3519
10	77	0.4488
37	42	0.2715
75	97	0.4367
61	77	0.5329
55	87	0.8967
49	94	0.7497
40	57	0.3361
37	76	0.0758
87	71	0.6598
13	81	0.0611
40	84	0.327
16	90	0.4468
16	9	0.3777
89	71	0.8717
57	98	0.221
76	7	0.2963
91	99	0.5416
23	22	0.4024
33	73	0.6739
82	10	0.8964
8	92	0.4693
55	10	0.9674
24	52	0.407
41	99	0.63
15	94	0.2831
69	13	0.8845
57	45	0.5726
51	52	0.461
26	58	0.8344
23	93	0.3362
88	45	0.3151
25	1	0.4546
76	13	0.9162
28	85	0.6133
60	87	0.2802
23	61	0.3227
83	16	0.0739
32	33	0.2996
83	22	0.7548
95	3	0.3621
37	4	0.3808
13	10	0.7908
38	85	0.19
18	95	0.5972
48	16	0.7009
86	52	0.1968
54	47	0.8635
52	39	0.6188
56	28	0.0935
58	20	0.4821
27	98	0.9477
0	30	0.0002
38	36	0.2879
59	58	0.8483
86	99	0.7118
80	63	0.6117
55	66	0.8922
36	17	0.2903
4	43	0.4806
58	30	0.0003
92	68	0.0585
9	98	0.4762
66	92	0.8192
23	65	0.7057
28	41	0.0891
33	76	0.4847
36	27	0.4514
29	9	0.3379
97	27	0.9042
7	70	0.7452
19	44	0.4669
59	66	0.199
78	82	0.5644
71	98	0.2336
15	8	0.2194
43	6	0.6959
25	99	0.0847
90	20	0.8137
12	10	0.889
37	55	0.1652
12	53	0.0653
8	35	0.5723
68	40	0.7521
57	16	0.2914
11	25	0.6113
60	53	0.4779
17	35	0.5116
96	65	0.0745
56	7	0.9766
40	95	0.1627
78	13	0.6287
12	37	0.3081
71	88	0.2012
92	95	0.6395
33	37	0.3753
76	99	0.5345
34	84	0.9325
28	48	0.1505
27	40	0.2478
3	29	0.9272
79	37	0.1206
54	11	0.9209
7	96	0.9728
72	27	0.2361
34	5	0.7215
26	55	0.9558
63	24	0.9693
29	58	0.5979
51	36	0.5041
9	93	0.204
52	21	0.7035
16	13	0.7482
55	76	0.535
84	4	0.9755
82	36	0.5728
78	52	0.4126
26	4	0.1643
59	76	0.8504
79	17	0.1752
13	42	0.7908
72	53	0.6087
89	23	0.5469
26	62	0.4559
96	70	0.7132
12	48	0.7247
29	20	0.7277
39	66	0.8415
7	7	0.8633
11	11	0.6645
55	78	0.8012
67	96	0.9528
40	79	0.653
71	12	0.4789
71	76	0.9684
90	76	0.8267
22	82	0.491
72	64	0.1204
44	68	0.8637
88	89	0.8813
90	89	0.6554
62	73	0.1383
11	71	0.2531
37	42	0.2458
82	35	0.0772
8	30	0.2561
15	68	0.0955
67	21	0.776
1	82	0.7547
58	13	0.0778
87	32	0.9981
97	76	0.2654
74	24	0.1511
60	74	0.4987
1	2	0.6893
18	10	0.0307
69	28	0.933
77	50	0.6395
89	68	0.3188
87	10	0.9412
54	3	0.8603
68	56	0.5108
95	49	0.0092
28	19	0.5436
8	67	0.6097
13	66	0.1536
80	87	0.4452
30	52	0.2762
47	83	0.3905
88	0	0.7394
22	66	0.5784
12	15	0.4783
76	26	0.0525
33	17	0.7016
33	35	0.246
30	28	0.4319
83	74	0.2586
48	11	0.7286
10	71	0.2191
72	8	0.8266
18	36	0.1184
1	0	0.399
93	6	0.8344
56	77	0.6641
89	9	0.1656
40	58	0.3265
90	50	0.4425
20	29	0.648
71	25	0.7217
37	2	0.2373
56	63	0.068
23	51	0.9372
66	19	0.0757
50	67	0.253
76	47	0.6925
80	27	0.5136
16	4	0.4281
62	15	0.6782
86	72	0.549
83	33	0.379
52	11	0.5356
65	36	0.5504
97	94	0.995
63	74	0.6609
55	18	0.8076
15	49	0.1942
51	16	0.5381
60	51	0.8409
29	95	0.5874
59	28	0.7631
18	99	0.4035
92	73	0.5966
28	79	0.7773
39	98	0.3411
66	51	0.0816
52	17	0.7797
90	0	0.0855
92	74	0.1932
59	24	0.2612
64	46	0.7356
13	14	0.3068
90	2	0.6606
89	87	0.3575
38	9	0.2427
50	70	0.5297
39	28	0.6345
70	50	0.5458
76	92	0.8591
83	6	0.7631
9	27	0.9679
21	9	0.2336
22	24	0.1491
51	66	0.4324
14	61	0.0907
5	18	0.5365
78	63	0.1336
84	56	0.68
87	21	0.1862
6	79	0.2165
27	93	0.8618
88	94	0.3069
40	64	0.6817
41	28	0.9236
23	46	0.2567
56	80	0.9128
30	55	0.2495
31	97	0.5329
99	32	0.824
76	58	0.6858
78	23	0.0904
16	82	0.2751
12	11	0.609
32	59	0.2664
67	96	0.0584
19	37	0.4011
5	75	0.0835
5	11	0.7727
60	93	0.2472
16	82	0.6263
88	71	0.7476
1	96	0.2876
11	85	0.4027
10	34	0.0137
87	81	0.2967
83	7	0.7045
16	12	0.9532
19	4	0.5332
10	24	0.2186
98	56	0.6758
88	90	0.0074
53	16	0.6866
35	79	0.9478
39	84	0.6562
67	18	0.6412
50	45	0.4251
4	56	0.7968
76	61	0.727
83	43	0.9239
88	68	0.6515
4	89	0.5091
95	88	0.6049
93	98	0.6574
37	38	0.1528
21	9	0.3025
72	3	0.2804
53	20	0.308
84	66	0.0145
37	33	0.8843
61	27	0.3739
85	87	0.2681
76	66	0.7849
45	12	0.6972
77	64	0.5607
51	51	0.7801
51	31	0.6604
40	12	0.6054
63	84	0.7414
19	5	0.0539
95	6	0.2033
62	3	0.9773
86	87	0.3961
30	90	0.3764
12	18	0.421
25	39	0.7515
64	18	0.9585
34	49	0.6715
31	37	0.8529
34	70	0.3918
72	85	0.1687
32	81	0.0709
81	30	0.8201
33	52	0.6297
91	16	0.3901
61	13	0.9937
17	52	0.0721
4	83	0.2833
48	49	0.9048
69	65	0.6341
44	71	0.0959
80	93	0.9252
79	45	0.9825
68	83	0.8558
54	3	0.0131
60	1	0.9079
