2	57	0.6859
77	82	0.4238
98	39	0.0376
54	22	0.6523
44	82	0.4374
11	89	0.4195
92	27	0.3568
71	63	0.7542
34	45	0.677
0	81	0.0536
10	64	0.0158
90	83	0.2117
29	11	0.002
2	82	0.1153
8	68	0.1524
75	97	0.9981
62	62	0.9683
61	17	0.6327
68	64	0.6015
27	87	0.1271
60	80	0.6512
71	51	0.4703
44	37	0.1161
85	31	0.0237
88	87	0.2115
22	68	0.3759
85	63	0.7785
50	23	0.4339
35	16	0.275
33	1	0.0578
1	42	0.4851
59	48	0.1652
7	66	0.4925
14	71	0.1607
44	7	0.7425
57	5	0.7382
1	43	0.3468
84	8	0.8505
26	21	0.657
43	33	0.0256
57	66	0.4482
4	85	0.0745
89	77	0.6739
89	79	0.5769
81	67	0.1726
44	25	0.0299
11	17	0.5836
93	66	0.9407
54	79	0.6468
30	27	0.6106
57	35	0.3059
1	0	0.5699
91	2	0.8491
41	52	0.3182
57	90	0.662
84	74	0.5204
63	30	0.3538
44	78	0.0504
98	41	0.7648
43	96	0.9826
56	37	0.0145
26	18	0.5387
19	50	0.7227
93	91	0.318
56	64	0.2217
63	31	0.8209
82	1	0.9293
75	90	0.5942
84	29	0.4434
73	40	0.4114
29	4	0.9532
87	12	0.5729
59	18	0.1927
78	46	0.9796
19	52	0.6184
82	45	0.0884
36	15	0.7574
71	94	0.8584
17	97	0.4905
38	48	0.0817
70	66	0.7505
21	27	0.1046
6	19	0.8158
63	84	0.8283
40	86	0.6995
57	61	0.9089
97	94	0.6783
28	58	0.9681
97	92	0.3317
73	49	0.899
52	1	0.7604
7	61	0.9351
79	79	0.7973
32	53	0.5417
41	53	0.1741
62	95	0.2852
94	9	0.1359
14	48	0.8307
59	18	0.3882
95	31	0.9855
91	26	0.4254
98	92	0.4291
60	24	0.9651
63	41	0.5629
0	65	0.517
82	37	0.9559
55	97	0.6577
44	52	0.8671
63	37	0.692
54	47	0.3388
34	24	0.7462
63	19	0.4009
62	31	0.5203
85	48	0.4272
69	40	0.1421
17	20	0.8452
56	24	0.8167
27	28	0.1787
89	37	0.064
82	57	0.2736
65	14	0.752
90	43	0.7223
55	56	0.6116
63	37	0.7011
95	74	0.4717
80	43	0.8392
4	6	0.3311
10	85	0.1862
39	47	0.3974
32	43	0.4003
58	65	0.1906
45	31	0.2983
66	43	0.9856
0	28	0.2035
47	27	0.9373
82	23	0.1654
6	25	0.7316
14	13	0.953
78	60	0.5483
96	40	0.0692
39	76	0.8048
50	67	0.6016
19	2	0.6895
49	10	0.2459
87	55	0.8745
66	66	0.4529
79	87	0.6042
21	1	0.0682
67	11	0.6311
57	92	0.306
9	3	0.1054
21	34	0.017
5	20	0.6959
67	61	0.0084
3	39	0.212
66	35	0.8374
9	4	0.0469
10	89	0.9753
91	20	0.5585
65	39	0.2694
80	64	0.7453
39	58	0.6492
76	31	0.0616
97	79	0.8959
78	76	0.4364
62	36	0.8306
1	67	0.5455
52	95	0.8265
64	3	0.2759
4	1	0.4883
47	24	0.5987
93	91	0.669
95	16	0.8157
52	48	0.6168
47	62	0.2986
49	37	0.7564
92	45	0.6307
59	34	0.8822
23	18	0.1272
40	98	0.1856
29	24	0.8393
4	23	0.6776
83	43	0.8167
52	4	0.1938
7	20	0.9716
5	56	0.9791
85	96	0.7238
14	49	0.2968
87	13	0.6256
14	93	0.5904
33	50	0.3817
11	23	0.4381
1	62	0.376
28	21	0.7644
51	41	0.793
51	19	0.4037
81	80	0.1212
93	2	0.536
46	28	0.0333
46	90	0.0829
19	63	0.3294
1	61	0.3749
12	17	0.7354
42	19	0.8127
48	26	0.8207
62	43	0.3228
42	59	0.7314
93	86	0.6036
50	44	0.0504
46	86	0.6859
16	36	0.6994
72	37	0.9289
54	14	0.7089
19	52	0.9772
86	17	0.7724
40	93	0.0016
48	71	0.5521
51	26	0.7099
37	72	0.2228
33	77	0.829
69	72	0.8008
24	61	0.2509
66	90	0.2475
47	66	0.8966
57	63	0.6342
29	12	0.3894
21	43	0.324
72	28	0.9964
64	98	0.0126
30	35	0.3633
82	58	0.1052
96	33	0.5179
94	26	0.5326
25	13	0.0759
55	51	0.0075
44	68	0.96
80	17	0.8442
20	54	0.2962
74	27	0.3533
80	88	0.2702
63	59	0.4631
0	67	0.8812
39	13	0.2144
93	74	0.7821
63	25	0.9072
5	87	0.7213
53	4	0.8698
88	51	0.8158
65	89	0.9442
45	67	0.6278
11	37	0.6393
54	70	0.412
11	11	0.5335
17	29	0.1108
0	17	0.5875
62	43	0.8444
78	67	0.5225
17	48	0.451
33	87	0.5829
85	67	0.1728
4	8	0.8671
48	43	0.0927
37	3	0.1239
87	32	0.5742
78	68	0.7951
20	7	0.2058
29	0	0.9448
58	0	0.4123
92	12	0.3974
52	27	0.0304
5	36	0.2173
28	17	0.5029
64	37	0.3253
34	40	0.8336
3	98	0.7183
96	32	0.471
96	33	0.4054
76	45	0.3072
15	47	0.8341
7	50	0.0733
7	70	0.8809
62	38	0.2928
89	28	0.1879
49	50	0.4843
68	16	0.1141
39	17	0.0539
94	37	0.3883
14	11	0.7821
73	25	0.8934
44	19	0.4758
73	21	0.6312
58	17	0.2884
63	92	0.832
61	19	0.1813
75	79	0.3401
55	2	0.9951
5	66	0.1563
89	53	0.0419
12	86	0.1911
78	57	0.2693
53	34	0.3205
64	17	0.7652
11	96	0.4685
29	49	0.5231
63	67	0.6479
41	68	0.3936
44	99	0.7504
84	64	0.8387
83	67	0.5696
29	61	0.5645
82	53	0.8353
57	88	0.6155
77	23	0.4886
95	37	0.055
27	13	0.9268
49	41	0.3453
55	70	0.1085
95	35	0.1984
74	7	0.9641
39	31	0.0686
89	60	0.5902
55	70	0.5601
95	55	0.1605
72	87	0.9841
46	13	0.0452
93	31	0.2224
51	59	0.3855
39	28	0.3684
62	59	0.0609
73	98	0.0662
19	95	0.6472
50	38	0.0536
18	18	0.4748
85	86	0.0446
94	63	0.3339
91	41	0.4984
8	55	0.9783
50	92	0.5695
75	57	0.6278
35	62	0.8559
50	60	0.8407
80	33	0.0299
93	39	0.0339
98	27	0.1101
8	67	0.4401
16	83	0.6092
46	71	0.2557
6	75	0.1209
23	11	0.5681
77	46	0.3465
25	10	0.4364
43	23	0.2175
30	48	0.61
51	13	0.5348
76	90	0.3144
10	64	0.594
87	93	0.9945
34	7	0.6148
84	24	0.8785
39	25	0.454
6	3	0.1686
55	79	0.1105
56	92	0.6444
46	88	0.7144
9	44	0.8677
43	79	0.0548
41	11	0.7097
11	83	0.7307
4	79	0.4168
23	59	0.6201
73	37	0.0781
60	0	0.4265
84	80	0.9485
20	57	0.983
85	92	0.4013
65	39	0.3397
19	31	0.8473
87	82	0.3077
91	60	0.8997
48	19	0.5823
88	7	0.2231
0	7	0.0418
7	12	0.69
85	54	0.6576
86	97	0.1743
86	45	0.4891
80	98	0.7422
84	80	0.703
7	63	0.101
22	85	0.0294
38	3	0.8131
83	40	0.816
78	19	0.3272
79	80	0.0798
50	42	0.5285
75	14	0.9298
27	0	0.4137
65	1	0.097
18	23	0.5597
33	64	0.6394
13	14	0.2721
31	82	0.6152
92	36	0.1804
76	74	0.8918
68	89	0.956
99	64	0.1606
5	13	0.388
3	34	0.6889
30	55	0.9521
75	97	0.7987
71	27	0.7382
32	6	0.2696
40	90	0.8096
27	68	0.5443
46	52	0.5815
39	98	0.4114
39	47	0.7919
69	74	0.7521
31	48	0.3263
88	22	0.239
44	83	0.0626
35	47	0.1785
77	89	0.2339
27	49	0.9615
54	11	0.7385
8	42	0.7996
82	58	0.3839
85	57	0.762
33	21	0.4871
83	5	0.3248
86	62	0.7313
17	96	0.6925
74	66	0.749
78	49	0.9654
41	78	0.1502
57	61	0.6553
20	57	0.3885
5	2	0.9128
35	13	0.6297
22	13	0.4095
8	3	0.9391
62	93	0.5417
48	79	0.0079
81	69	0.6804
26	14	0.88
38	79	0.1236
72	44	0.101
54	70	0.5969
38	26	0.9984
73	61	0.9013
54	90	0.9865
15	19	0.6897
51	64	0.3635
56	92	0.5206
12	62	0.5093
45	91	0.3853
48	1	0.9465
32	49	0.5725
34	39	0.8415
66	45	0.2544
57	72	0.9914
53	52	0.2605
53	63	0.364
24	67	0.8354
88	69	0.026
52	14	0.0495
41	84	0.2444
17	40	0.9241
20	93	0.5007
77	92	0.2353
98	16	0.0599
66	68	0.2363
0	45	0.2754
57	15	0.454
0	94	0.6961
8	8	0.0829
52	77	0.6145
41	70	0.4612
2	59	0.9033
42	14	0.4299
55	38	0.9691
40	45	0.8531
20	88	0.525
63	1	0.6157
73	74	0.9282
2	47	0.1628
83	32	0.5286
11	81	0.1024
52	63	0.6191
36	86	0.4884
75	79	0.363
74	70	0.47
98	13	0.741
25	24	0.7412
70	2	0.8585
83	17	0.3785
22	21	0.1383
52	96	0.689
32	54	0.5829
22	69	0.5771
75	7	0.1688
24	72	0.0519
7	17	0.6759
44	50	0.8756
31	61	0.1526
22	85	0.5897
81	19	0.2129
51	44	0.9183
68	80	0.8398
95	24	0.3632
0	46	0.9162
44	88	0.4793
25	0	0.9737
76	31	0.4677
92	35	0.6338
10	49	0.5776
96	1	0.8868
42	79	0.4215
97	24	0.6901
54	17	0.1145
88	98	0.8234
12	14	0.273
25	97	0.1129
26	38	0.0587
52	95	0.0093
77	88	0.1325
43	7	0.7456
7	42	0.4232
65	0	0.581
40	41	0.0944
71	84	0.0581
92	16	0.1021
15	84	0.8019
52	31	0.2811
0	4	0.8713
47	31	0.5444
90	80	0.9214
61	61	0.8091
75	32	0.1295
0	93	0.6489
37	97	0.9948
49	22	0.4518
48	0	0.6474
10	57	0.6385
58	20	0.5804
59	30	0.3429
48	81	0.7749
28	91	0.8763
91	87	0.9816
50	50	0.583
96	17	0.9108
71	16	0.3318
72	45	0.593
91	72	0.6691
84	18	0.2255
97	39	0.1164
16	88	0.7649
99	39	0.9419
52	71	0.6757
9	50	0.3895
46	66	0.787
16	7	0.1826
6	55	0.8713
94	88	0.2562
17	16	0.6984
14	95	0.9726
4	74	0.9006
33	30	0.5614
87	13	0.0251
6	44	0.9604
96	9	0.6867
36	68	0.5479
93	7	0.3152
10	77	0.0895
38	20	0.8883
35	42	0.6774
53	30	0.8587
37	97	0.3785
84	66	0.7211
47	25	0.4552
89	66	0.5047
18	25	0.5022
39	53	0.0699
38	91	0.3118
32	61	0.0312
52	13	0.6698
43	90	0.511
13	87	0.5306
5	84	0.2182
19	92	0.3515
55	27	0.898
78	8	0.2595
32	75	0.2495
76	94	0.1251
2	61	0.4974
10	28	0.3269
90	14	0.3941
92	52	0.8864
20	31	0.2037
68	19	0.1335
73	89	0.9821
46	69	0.6269
81	2	0.6132
40	48	0.7287
1	86	0.9647
43	9	0.3011
10	36	0.1492
88	22	0.2008
47	32	0.8868
74	95	0.6964
45	97	0.3904
35	93	0.8225
32	88	0.2466
26	55	0.3853
94	79	0.0646
81	38	0.7432
75	66	0.2842
44	54	0.7122
32	6	0.6083
13	82	0.6096
73	9	0.6131
15	81	0.3544
11	22	0.8977
20	36	0.5675
68	41	0.0271
66	39	0.4719
59	30	0.0884
87	85	0.7823
61	60	0.7925
1	21	0.8864
0	22	0.462
91	97	0.4331
18	90	0.3907
99	10	0.9036
3	38	0.6873
0	15	0.0538
80	97	0.8395
20	91	0.6542
81	3	0.7123
75	55	0.4935
92	48	0.8369
91	12	0.268
91	17	0.8822
48	39	0.7413
86	79	0.3542
27	31	0.8109
55	77	0.6419
87	73	0.2514
34	58	0.4576
33	46	0.7261
22	85	0.2389
93	54	0.4927
99	54	0.3893
58	93	0.0022
61	19	0.537
53	15	0.8178
65	87	0.4628
43	58	0.6952
46	21	0.3799
73	87	0.009
27	35	0.961
38	51	0.9199
29	3	0.5595
67	58	0.7444
35	19	0.8013
98	21	0.9837
87	33	0.0855
83	2	0.7428
79	24	0.5067
54	27	0.9735
58	3	0.969
57	73	0.2605
51	32	0.7917
35	67	0.6683
26	75	0.945
65	3	0.3268
23	38	0.328
10	80	0.57
47	20	0.9278
29	76	0.2252
32	25	0.5674
56	24	0.5969
26	41	0.4978
76	6	0.3272
24	66	0.1288
99	99	0.5557
85	41	0.5179
66	63	0.1895
27	48	0.7354
44	27	0.0888
89	55	0.8926
40	56	0.9687
76	98	0.3036
72	5	0.4815
14	35	0.8879
19	55	0.2473
20	0	0.1706
61	46	0.9441
36	58	0.7619
59	44	0.3262
41	79	0.4579
38	47	0.0316
90	97	0.6066
78	5	0.0479
71	77	0.3012
76	5	0.9187
74	7	0.8872
58	12	0.1207
79	62	0.8607
72	94	0.8284
67	21	0.4148
88	22	0.9014
68	70	0.2702
58	44	0.5862
49	71	0.4991
38	93	0.9978
51	60	0.9013
51	98	0.0899
93	93	0.6891
72	78	0.9825
30	17	0.7346
22	70	0.4096
28	42	0.7636
4	42	0.7448
54	5	0.7394
4	26	0.9331
49	29	0.4093
41	89	0.8799
92	90	0.3573
76	95	0.8433
37	0	0.74
8	64	0.3516
23	79	0.951
7	70	0.6348
98	20	0.0166
31	41	0.8408
75	71	0.8218
43	33	0.165
42	71	0.1295
95	61	0.5771
33	57	0.4071
86	81	0.5879
66	78	0.5579
55	46	0.2053
34	47	0.2712
52	73	0.0891
63	96	0.8703
95	30	0.4792
79	7	0.0812
11	28	0.1572
93	75	0.7402
70	76	0.9289
24	76	0.2636
96	50	0.0769
25	34	0.6738
88	87	0.3539
3	6	0.5472
48	39	0.5523
52	4	0.8962
66	87	0.5134
48	56	0.37
4	95	0.0427
83	40	0.6845
88	23	0.1437
22	35	0.0844
36	53	0.4627
97	30	0.3282
93	83	0.7839
95	43	0.4713
87	81	0.9768
61	12	0.3738
52	77	0.464
33	40	0.2759
32	38	0.6677
34	45	0.0552
35	96	0.9769
72	44	0.5927
47	92	0.6946
36	78	0.8397
50	47	0.8526
29	60	0.3777
80	23	0.5083
41	44	0.1498
51	55	0.3017
97	74	0.8589
95	57	0.2338
95	23	0.5913
41	75	0.6556
40	3	0.1811
10	78	0.4221
58	77	0.7055
99	98	0.0123
28	14	0.9697
69	0	0.7483
33	7	0.9658
25	87	0.6062
92	0	0.8162
0	23	0.1153
64	95	0.6071
90	46	0.7389
76	30	0.7147
68	0	0.5864
50	50	0.7549
20	47	0.9949
19	51	0.076
68	54	0.1296
23	38	0.9147
14	85	0.6239
45	80	0.8284
30	24	0.2247
19	47	0.5934
30	52	0.534
63	9	0.3278
61	58	0.6065
80	91	0.2991
11	7	0.0041
49	14	0.0259
23	69	0.802
45	19	0.7258
18	1	0.5778
33	56	0.2411
14	16	0.3772
13	29	0.1686
21	72	0.3016
53	26	0.1514
71	44	0.6975
53	7	0.7938
62	43	0.4686
36	35	0.6879
50	77	0.2109
1	93	0.3197
79	65	0.4908
14	11	0.0957
96	31	0.9236
67	95	0.5169
50	70	0.9162
82	9	0.2442
84	9	0.9227
91	89	0.1255
95	64	0.6246
47	50	0.166
76	69	0.4681
31	18	0.3873
64	23	0.0302
82	28	0.8551
99	49	0.8527
29	44	0.1224
2	63	0.9268
48	92	0.9314
55	35	0.4822
64	69	0.8541
34	43	0.6632
14	46	0.0411
94	57	0.928
0	17	0.0814
60	28	0.865
69	80	0.8853
36	74	0.8184
60	20	0.3107
13	37	0.3253
46	37	0.7994
96	24	0.3204
36	97	0.4428
27	15	0.8137
15	90	0.7744
81	45	0.6108
29	66	0.9759
66	99	0.8481
